,NOMBREDD,NOMBREPV,NOMBREDI,CONGLOMERADO,NSELUA,UA,percentSoldProduction,percentFarmGateIncomes,percentPlantedArea,districtTimeToLimaMarket,districtTimeToProvinceCapitalOfRegion,provinceCapitalToLimaMarket,informalPriceInformation,formalPriceInformation,informalMetereologicalInformation,formalMetereologicalInformation,volumeOfDistrict,soldProduction,yield,associative,pointsOfSale,marketSize,simplifiedMarketChannelDirectedness,farmGatePricePerKg
1572,LA LIBERTAD,SANCHEZ CARRION,MARCABAL,7718,90,11,0.50682261208577,0.388798889146031,0.2469135802469136,1.24,0.45499999999999996,0.853,1,0,0,0,0.022767,0.0598,1.2982222222222224,0.0,0.0,2,2,1.2173913043478262
1573,LA LIBERTAD,SANCHEZ CARRION,MARCABAL,7718,94,12,1.0,1.0,1.0,1.24,0.45499999999999996,0.853,0,0,0,0,0.022767,0.0046,1.15,0.0,0.0,2,2,0.43478260869565216
1574,LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,7706,47,5,1.0,1.0,0.5,1.22,0.42699999999999994,0.853,0,0,0,0,0.002972,0.0023,1.794,0.0,0.0,1,1,0.8695652173913043
1575,LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,7707,3,1,1.0,1.0,0.271604938271605,1.22,0.42699999999999994,0.853,1,0,0,0,0.002972,0.01242,1.4270454545454545,0.0,0.0,1,2,0.5217391304347826
1576,LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,7708,84,8,0.5749486652977412,0.2553191489361702,0.125,1.22,0.42699999999999994,0.853,0,0,0,0,0.002972,0.007,1.4,0.0,0.0,1,2,0.5142857142857142
1577,LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,7708,112,10,0.6349206349206349,0.4117647058823529,0.22624434389140274,1.22,0.42699999999999994,0.853,1,0,0,0,0.002972,0.0008,0.8,0.0,0.0,1,2,0.875
1578,LA LIBERTAD,SANCHEZ CARRION,SARTIMBAMBA,7748,94,12,0.8263473053892215,0.8458149779735683,0.2702702702702703,1.48,0.675,0.853,1,0,0,0,0.0044045,0.0138,1.2765,0.0,0.0,1,2,0.6956521739130435
1579,LA LIBERTAD,SANCHEZ CARRION,SARTIMBAMBA,7756,51,6,0.5384615384615384,0.3181818181818182,0.16,1.48,0.675,0.853,1,0,0,0,0.0044045,0.00805,2.15625,0.0,0.0,1,1,0.8695652173913043
1580,LA LIBERTAD,SANCHEZ CARRION,SARTIMBAMBA,7756,151,14,0.75,0.8571428571428571,0.4444444444444445,1.48,0.675,0.853,1,0,0,0,0.0044045,0.01725,1.15,0.0,0.0,1,1,1.7391304347826086
1581,LA LIBERTAD,SANCHEZ CARRION,SARTIMBAMBA,7757,77,12,0.7413793103448276,0.589041095890411,0.1,1.48,0.675,0.853,1,0,0,0,0.0044045,0.004945,2.53,1.0,0.0,1,1,0.8695652173913043
1582,LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN,7602,14,2,1.0,1.0,1.0,1.0699999999999998,0.42300000000000004,0.853,1,1,0,0,0.016395,0.0825,0.6,0.0,0.03,2,1,1.5
1583,LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN,7602,41,6,1.0,1.0,0.32,1.0699999999999998,0.42300000000000004,0.853,1,1,0,0,0.016395,0.0018,1.35,0.0,0.03,1,2,0.8333333333333334
1584,LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN,7602,51,8,1.0,1.0,0.16666666666666669,1.0699999999999998,0.42300000000000004,0.853,1,0,0,0,0.016395,0.003,0.9,0.0,0.03,1,2,1.0
1585,LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN,7603,12,2,1.0,1.0,0.7,1.0699999999999998,0.42300000000000004,0.853,0,0,0,0,0.016395,0.00665,0.40714285714285714,0.0,0.03,1,1,1.431578947368421
1586,LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN,7603,23,4,0.7692307692307693,0.7476635514018691,0.3333333333333333,1.0699999999999998,0.42300000000000004,0.853,0,0,0,0,0.016395,0.016,2.4,0.0,0.03,2,2,1.0
1587,LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN,7603,37,6,0.9375,0.8977556109725686,0.6605019815059445,1.0699999999999998,0.42300000000000004,0.853,0,1,0,0,0.016395,0.054,1.62,0.0,0.03,1,1,1.0
1588,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEPATA,7619,4,1,0.7,0.4929577464788733,0.25,1.15,0.608,0.853,1,0,0,0,0.00155,0.0035,0.56,0.0,0.0,1,1,1.0
1589,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEPATA,7619,61,8,0.9456264775413712,0.8536585365853658,0.14516129032258066,1.15,0.608,0.853,1,0,0,0,0.00155,0.012,1.7777777777777777,0.0,0.0,1,1,0.875
1590,LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA,7618,6,1,1.0,1.0,0.625,1.29,0.67,0.853,0,0,0,0,0.0014,0.014,1.12,0.0,0.0,1,1,1.0714285714285714
1591,LAMBAYEQUE,FERREÑAFE,CAÑARIS,1587,116,14,0.6666666666666666,0.7058823529411765,0.3333333333333333,1.86,0.657,1.25,1,0,0,0,0.0092,0.02,0.5,0.0,0.0,1,1,1.2
1592,LAMBAYEQUE,FERREÑAFE,CAÑARIS,1594,141,14,0.2307692307692308,0.1643835616438356,0.2,1.86,0.657,1.25,0,0,0,0,0.0092,0.0015,0.6333333333333334,0.0,0.0,1,2,0.8
1593,LAMBAYEQUE,FERREÑAFE,CAÑARIS,1595,109,9,0.8536585365853658,0.7446808510638298,0.3703703703703704,1.86,0.657,1.25,1,0,0,0,0.0092,0.0175,0.4,0.0,0.0,2,1,0.6
1594,LAMBAYEQUE,FERREÑAFE,CAÑARIS,1595,135,11,1.0,1.0,0.22222222222222227,1.86,0.657,1.25,1,1,0,0,0.0092,0.0035,0.5,0.0,0.0,1,1,0.9
1595,LAMBAYEQUE,FERREÑAFE,CAÑARIS,1600,36,5,0.17142857142857146,0.15706806282722513,0.11627906976744184,1.86,0.657,1.25,0,0,0,0,0.0092,0.003,0.42,0.0,0.0,1,2,1.0
1596,LAMBAYEQUE,FERREÑAFE,CAÑARIS,1600,81,9,0.6621621621621622,0.6621621621621622,0.4411764705882353,1.86,0.657,1.25,0,0,0,0,0.0092,0.0245,0.52,0.0,0.0,1,2,1.0
1597,LAMBAYEQUE,FERREÑAFE,CAÑARIS,1600,107,11,0.43478260869565216,0.625,0.21739130434782605,1.86,0.657,1.25,1,0,0,0,0.0092,0.005,0.42,0.0,0.0,1,2,1.0
1598,LAMBAYEQUE,FERREÑAFE,CAÑARIS,1600,120,12,0.3125,0.3125,0.3333333333333333,1.86,0.657,1.25,1,0,0,0,0.0092,0.005,0.4,0.0,0.0,1,1,1.0
1599,LAMBAYEQUE,FERREÑAFE,CAÑARIS,1600,127,13,0.18181818181818185,0.14634146341463414,0.26666666666666666,1.86,0.657,1.25,1,0,0,0,0.0092,0.003,0.3,0.0,0.0,1,2,1.0
1600,LAMBAYEQUE,FERREÑAFE,CAÑARIS,1602,105,13,0.20224719101123595,0.2014636246233319,0.234375,1.86,0.657,1.25,0,0,0,0,0.0092,0.009,0.3333333333333333,0.0,0.0,1,2,1.04
1601,LAMBAYEQUE,FERREÑAFE,INCAHUASI,1616,46,5,1.0,1.0,0.3333333333333333,1.5,0.34700000000000003,1.25,1,1,1,1,0.009058,0.00408,0.288,0.0,0.0,1,2,2.200810185185185
1602,LAMBAYEQUE,FERREÑAFE,INCAHUASI,1617,112,11,0.42105263157894735,0.4,0.16666666666666669,1.5,0.34700000000000003,1.25,0,0,0,0,0.009058,0.004,0.7,0.0,0.0,1,2,0.88
1603,LAMBAYEQUE,FERREÑAFE,INCAHUASI,1617,125,12,0.3333333333333333,0.36,0.15584415584415584,1.5,0.34700000000000003,1.25,1,0,0,0,0.009058,0.0015,0.25,1.0,0.0,1,2,0.96
1604,LAMBAYEQUE,FERREÑAFE,INCAHUASI,1619,29,2,0.08108108108108109,0.22105263157894736,0.13636363636363635,1.5,0.34700000000000003,1.25,0,0,0,0,0.009058,0.0015,0.2666666666666667,0.0,0.0,1,1,1.4
1605,LAMBAYEQUE,FERREÑAFE,INCAHUASI,1619,48,4,0.8080808080808081,0.8080808080808081,0.2222222222222222,1.5,0.34700000000000003,1.25,0,0,0,0,0.009058,0.008,0.8,0.0,0.0,1,2,1.2
1606,LAMBAYEQUE,FERREÑAFE,INCAHUASI,1619,88,8,0.3333333333333333,0.29411764705882354,0.13043478260869565,1.5,0.34700000000000003,1.25,0,0,0,0,0.009058,0.004,0.8,0.0,0.0,1,2,1.0
1607,LAMBAYEQUE,FERREÑAFE,INCAHUASI,1619,138,14,0.16666666666666666,0.17266187050359713,0.1739130434782609,1.5,0.34700000000000003,1.25,0,0,0,0,0.009058,0.004,0.6,0.0,0.0,1,1,1.2
1608,LAMBAYEQUE,FERREÑAFE,INCAHUASI,1625,6,1,0.8496732026143791,0.7957153787299158,0.7272727272727273,1.5,0.34700000000000003,1.25,0,0,0,1,0.009058,0.013,0.325,0.0,0.0,1,1,0.8
1609,LAMBAYEQUE,FERREÑAFE,INCAHUASI,1626,42,6,0.3333333333333333,0.32608695652173914,0.2857142857142857,1.5,0.34700000000000003,1.25,0,0,0,0,0.009058,0.003,0.3,0.0,0.0,1,1,1.0
1610,LAMBAYEQUE,FERREÑAFE,INCAHUASI,1626,57,8,0.3395585738539898,0.25862068965517243,0.13333333333333333,1.5,0.34700000000000003,1.25,1,0,0,0,0.009058,0.006,0.6,0.0,0.0,1,1,1.0
1611,LAMBAYEQUE,FERREÑAFE,INCAHUASI,1626,60,9,0.2962962962962963,0.273972602739726,0.2631578947368421,1.5,0.34700000000000003,1.25,0,0,0,0,0.009058,0.001,0.3,0.0,0.0,1,2,1.0
1612,LAMBAYEQUE,FERREÑAFE,INCAHUASI,1632,20,5,0.5244755244755245,0.4838709677419355,0.4,1.5,0.34700000000000003,1.25,0,0,0,0,0.009058,0.0015,0.35,0.0,0.0,1,1,1.0
1613,LAMBAYEQUE,FERREÑAFE,INCAHUASI,1634,4,2,0.3927492447129909,0.3788451160280626,0.3076923076923077,1.5,0.34700000000000003,1.25,0,0,0,0,0.009058,0.013,0.375,0.0,0.0,1,1,1.08
1614,LAMBAYEQUE,FERREÑAFE,INCAHUASI,1634,35,5,0.3783783783783784,0.3271028037383177,0.23076923076923075,1.5,0.34700000000000003,1.25,1,0,0,0,0.009058,0.0035,0.3666666666666667,0.0,0.0,1,2,1.0
1615,LAMBAYEQUE,FERREÑAFE,INCAHUASI,1634,47,6,0.6779661016949152,0.7100591715976331,0.25,1.5,0.34700000000000003,1.25,0,0,0,0,0.009058,0.006,0.6,0.0,0.0,1,1,1.2
1616,LAMBAYEQUE,FERREÑAFE,INCAHUASI,1634,58,8,0.2857142857142857,0.2403846153846154,0.18867924528301888,1.5,0.34700000000000003,1.25,0,0,0,0,0.009058,0.003,0.45,0.0,0.0,1,2,1.0
1617,LAMBAYEQUE,FERREÑAFE,INCAHUASI,1634,83,10,0.4125950054288817,0.4280350438047559,0.2608695652173913,1.5,0.34700000000000003,1.25,0,0,0,0,0.009058,0.0095,0.4166666666666667,0.0,0.0,1,1,1.08
1618,LAMBAYEQUE,FERREÑAFE,INCAHUASI,1634,110,13,0.3809523809523809,0.33082706766917297,0.2452830188679245,1.5,0.34700000000000003,1.25,1,0,0,0,0.009058,0.004,0.34615384615384615,0.0,0.0,1,2,1.1
1619,LIMA,BARRANCA,BARRANCA,12023,2,1,0.6927281583172479,0.6804479938141091,0.3837128575395724,0.32999999999999996,0.313,0.052000000000000005,1,1,0,0,1.5905,1.92,3.4738556178758815,0.0,9.79,3,1,0.88
1620,LIMA,BARRANCA,BARRANCA,12023,20,3,0.8181818181818182,0.4002998500749625,0.375,0.32999999999999996,0.313,0.052000000000000005,1,0,0,0,1.5905,0.9,3.0,0.0,9.79,3,1,0.89
1621,LIMA,BARRANCA,BARRANCA,12023,28,4,0.7932692307692307,0.4898425770053232,0.375,0.32999999999999996,0.313,0.052000000000000005,1,1,1,1,1.5905,0.99,3.3,0.0,9.79,3,1,0.87
1622,LIMA,BARRANCA,BARRANCA,12023,71,8,0.6832971800433839,0.5517120588492863,0.3240740740740741,0.32999999999999996,0.313,0.052000000000000005,1,0,1,0,1.5905,1.575,4.5,0.0,9.79,3,1,1.2
1623,LIMA,BARRANCA,BARRANCA,12023,98,10,0.4827586206896552,0.2296222664015905,0.2547770700636943,0.32999999999999996,0.313,0.052000000000000005,1,0,0,0,1.5905,0.42,2.625,0.0,9.79,3,1,1.1
1624,LIMA,BARRANCA,BARRANCA,12023,108,14,0.7352941176470589,0.7262474367737526,0.5,0.32999999999999996,0.313,0.052000000000000005,1,0,0,0,1.5905,0.5,2.7777777777777777,0.0,9.79,3,1,0.85
1625,LIMA,BARRANCA,PATIVILCA,12009,30,6,0.404040404040404,0.4475043029259897,0.11422044545973732,0.32999999999999996,0.313,0.052000000000000005,1,0,0,0,0.1898,0.6,3.0,0.0,0.65,2,1,1.3
1626,LIMA,BARRANCA,PATIVILCA,12009,35,7,0.6071946484539459,0.6438092876185753,0.249944865103286,0.32999999999999996,0.313,0.052000000000000005,1,0,0,0,0.1898,1.298,3.8235294117647065,0.0,0.65,3,1,1.2
1627,LIMA,CANTA,CANTA,12255,108,13,0.1895734597156398,0.2262443438914027,0.6666666666666666,0.262,0.24,0.052000000000000005,0,0,0,0,0.002,0.02,0.2,0.0,0.0,1,2,1.0
1628,LIMA,CAÑETE,QUILMANA,12538,20,4,0.2064267529071768,0.22358859698155395,0.2752976190476191,0.207,0.215,0.052000000000000005,1,0,0,0,0.006,0.06,1.081081081081081,0.0,0.05,1,1,0.8
1629,LIMA,HUARAL,CHANCAY,12214,42,8,0.19441636208103275,0.17079359767999555,0.09080590238365494,0.16499999999999998,0.152,0.052000000000000005,1,0,1,0,0.0858,0.25,3.125,0.0,0.32,3,1,0.98
1630,LIMA,HUARAL,CHANCAY,12214,44,9,0.7326007326007326,0.6692560501942038,0.5,0.16499999999999998,0.152,0.052000000000000005,1,0,0,0,0.0858,0.32,2.133333333333333,0.0,0.32,3,1,0.7
1631,LIMA,HUARAL,CHANCAY,12214,55,10,0.7422680412371134,0.7503256621797655,0.5,0.16499999999999998,0.152,0.052000000000000005,1,0,0,0,0.0858,0.288,2.6363636363636362,0.0,0.32,3,1,0.96
1632,LIMA,HUARAL,SANTA CRUZ DE ANDAMARCA,12173,43,7,1.0,1.0,1.0,0.38,0.353,0.052000000000000005,1,0,0,0,0.000455,0.00455,1.25,0.0,0.0,1,2,2.0
1633,LIMA,HUAROCHIRI,HUAROCHIRI,12398,37,5,0.02569373072970196,1.0,1.0,0.437,0.472,0.052000000000000005,0,0,0,0,0.00125,0.0125,3.333333333333333e-05,0.0,0.0,1,2,0.8
1634,LIMA,HUAROCHIRI,MARIATANA,12414,49,5,0.03571428571428571,0.04938271604938271,0.018518518518518517,0.378,0.41200000000000003,0.052000000000000005,1,0,0,0,0.0004,0.004,0.0001,0.0,0.0,3,1,1.5
1635,LIMA,LIMA,CARABAYLLO,12273,61,7,0.4015374550212627,0.2208925679323376,0.19047619047619047,0.077,0.06,0.052000000000000005,1,0,0,0,0.0491,0.491,2.5,0.0,1.39,3,1,1.0
1636,LIMA,YAUYOS,HUANCAYA,12424,70,9,1.0,1.0,0.74,0.5429999999999999,0.592,0.052000000000000005,0,0,0,0,0.0003,0.003,4.504504504504505e-05,1.0,0.0,1,1,1.0
1637,LIMA,YAUYOS,LARAOS,12456,142,14,1.0,1.0,1.0,0.577,0.593,0.052000000000000005,0,0,0,0,0.00025,0.0025,0.0001,0.0,0.0,1,2,1.5
1638,LIMA,YAUYOS,SAN PEDRO DE PILAS,12444,16,2,0.028985507246376805,0.04863813229571985,0.5,0.28300000000000003,0.29700000000000004,0.052000000000000005,0,0,0,0,0.0002,0.002,8e-05,0.0,0.0,1,1,1.0
1639,LIMA,YAUYOS,VIÑAC,12475,88,8,1.0,1.0,0.3539823008849557,0.52,0.537,0.052000000000000005,1,0,0,0,0.0002,0.002,4.2499999999999996e-05,0.0,0.0,1,2,1.4
1640,MOQUEGUA,GENERAL SANCHEZ CERRO,LA CAPILLA,19047,22,5,1.0,1.0,1.0,1.69,0.567,1.6300000000000001,1,0,0,0,0.0014,0.014,0.5044444444444445,0.0,0.0,1,1,2.0
1641,MOQUEGUA,GENERAL SANCHEZ CERRO,MATALAQUE,19020,165,13,0.7894736842105263,0.631578947368421,0.3333333333333333,1.8399999999999999,0.708,1.6300000000000001,1,0,0,0,0.003,0.03,9.000900090009e-05,0.0,0.0,2,2,0.8
1642,MOQUEGUA,GENERAL SANCHEZ CERRO,OMATE,19023,11,3,0.9375,0.8297872340425532,0.4252873563218391,1.83,0.267,1.6300000000000001,1,0,0,0,0.001,0.0075,0.2702702702702703,0.0,0.0,2,1,1.3
1643,MOQUEGUA,GENERAL SANCHEZ CERRO,OMATE,19023,58,11,0.14705882352941174,0.051072522982635336,0.7142857142857143,1.83,0.267,1.6300000000000001,1,0,0,0,0.001,0.0025,0.25,0.0,0.0,2,2,1.0
1644,MOQUEGUA,GENERAL SANCHEZ CERRO,PUQUINA,19043,1,1,1.0,1.0,1.0,1.5699999999999998,0.462,1.6300000000000001,1,0,0,0,0.004,0.01,0.2,0.0,0.0,2,2,0.7
1645,MOQUEGUA,GENERAL SANCHEZ CERRO,PUQUINA,19043,4,4,0.02109704641350211,0.06152331733727082,1.0,1.5699999999999998,0.462,1.6300000000000001,1,1,1,1,0.004,0.01,0.3,0.0,0.0,1,2,1.0
1646,MOQUEGUA,GENERAL SANCHEZ CERRO,PUQUINA,19043,14,5,0.045662100456621,0.05776173285198556,1.0,1.5699999999999998,0.462,1.6300000000000001,1,1,1,1,0.004,0.02,0.3,0.0,0.0,2,1,0.8
1647,MOQUEGUA,GENERAL SANCHEZ CERRO,UBINAS,19000,69,6,0.40540540540540543,0.1925133689839572,0.048558421851289835,1.7899999999999998,0.648,1.6300000000000001,0,0,0,0,0.01615,0.0015,0.0001875,0.0,0.0,2,2,1.2
1648,MOQUEGUA,GENERAL SANCHEZ CERRO,UBINAS,19004,158,13,1.0,1.0,0.6666666666666666,1.7899999999999998,0.648,1.6300000000000001,0,0,0,0,0.01615,0.025,8.333333333333333e-05,0.0,0.0,2,2,2.0
1649,MOQUEGUA,GENERAL SANCHEZ CERRO,UBINAS,19005,64,13,0.9842519685039368,1.0,0.5714285714285714,1.7899999999999998,0.648,1.6300000000000001,1,0,0,0,0.01615,0.05,0.4,0.0,0.0,2,2,1.0
1650,MOQUEGUA,GENERAL SANCHEZ CERRO,UBINAS,19006,9,2,0.3305785123966942,0.4807692307692308,0.3951612903225806,1.7899999999999998,0.648,1.6300000000000001,1,0,1,0,0.01615,0.02,0.5102040816326531,0.0,0.0,2,2,1.5
1651,MOQUEGUA,GENERAL SANCHEZ CERRO,UBINAS,19006,86,10,0.1092436974789916,0.06951871657754011,0.03225806451612903,1.7899999999999998,0.648,1.6300000000000001,1,0,0,0,0.01615,0.0065,0.52,0.0,0.0,2,1,1.5
1652,MOQUEGUA,GENERAL SANCHEZ CERRO,UBINAS,19006,111,14,0.9810554803788905,0.9748991483639624,0.2352941176470588,1.7899999999999998,0.648,1.6300000000000001,1,0,1,0,0.01615,0.0145,0.6041666666666667,0.0,0.0,1,2,1.5
1653,MOQUEGUA,GENERAL SANCHEZ CERRO,UBINAS,19008,57,8,1.0,1.0,0.975609756097561,1.7899999999999998,0.648,1.6300000000000001,1,0,0,0,0.01615,0.01,0.0001,0.0,0.0,2,2,1.0
1654,MOQUEGUA,GENERAL SANCHEZ CERRO,UBINAS,19009,53,8,0.8333333333333334,1.0,0.5102040816326531,1.7899999999999998,0.648,1.6300000000000001,1,0,0,0,0.01615,0.006,0.00010588235294117647,0.0,0.0,1,1,4.2
1655,MOQUEGUA,GENERAL SANCHEZ CERRO,UBINAS,19009,54,9,0.5681818181818182,0.5188679245283019,0.1875,1.7899999999999998,0.648,1.6300000000000001,1,0,0,0,0.01615,0.005,0.00011666666666666668,0.0,0.0,2,1,2.2
1656,MOQUEGUA,GENERAL SANCHEZ CERRO,UBINAS,19009,65,11,0.5,0.5263157894736842,0.27694438033694896,1.7899999999999998,0.648,1.6300000000000001,1,0,0,0,0.01615,0.007,8.333333333333333e-05,0.0,0.0,2,1,2.0
1657,MOQUEGUA,GENERAL SANCHEZ CERRO,UBINAS,19009,67,12,1.0,1.0,0.4576271186440678,1.7899999999999998,0.648,1.6300000000000001,1,0,0,0,0.01615,0.016,8.438818565400843e-05,0.0,0.0,2,1,1.8
1658,MOQUEGUA,MARISCAL NIETO,CARUMAS,19074,23,4,0.27472527472527475,0.07723995880535531,0.14285714285714288,1.8199999999999998,0.227,1.6300000000000001,1,0,0,0,0.01297,0.0025,0.3,0.0,0.0,1,2,1.5
1659,MOQUEGUA,MARISCAL NIETO,CARUMAS,19074,31,5,0.8636363636363636,0.7402597402597403,0.5353319057815846,1.8199999999999998,0.227,1.6300000000000001,1,0,0,0,0.01297,0.0057,0.24,0.0,0.0,1,1,1.5
1660,MOQUEGUA,MARISCAL NIETO,CARUMAS,19074,52,10,1.0,1.0,1.0,1.8199999999999998,0.227,1.6300000000000001,1,0,0,0,0.01297,0.005,0.3,0.0,0.0,1,2,1.5
1661,MOQUEGUA,MARISCAL NIETO,CARUMAS,19076,16,3,0.2380952380952381,0.07246376811594203,1.0,1.8199999999999998,0.227,1.6300000000000001,1,0,0,0,0.01297,0.001,0.3333333333333333,0.0,0.0,1,1,2.5
1662,MOQUEGUA,MARISCAL NIETO,CARUMAS,19081,67,7,0.10179640718562874,0.07024793388429752,1.0,1.8199999999999998,0.227,1.6300000000000001,1,0,0,0,0.01297,0.0085,0.1,0.0,0.0,2,1,1.0
1663,MOQUEGUA,MARISCAL NIETO,CARUMAS,19081,71,8,0.3333333333333333,0.2727272727272727,0.3333333333333333,1.8199999999999998,0.227,1.6300000000000001,1,0,0,0,0.01297,0.012,0.24,0.0,0.0,1,1,1.5
1664,MOQUEGUA,MARISCAL NIETO,CARUMAS,19081,100,9,1.0,1.0,1.0,1.8199999999999998,0.227,1.6300000000000001,1,1,0,0,0.01297,0.014,0.29112081513828236,0.0,0.0,1,2,1.8
1665,MOQUEGUA,MARISCAL NIETO,CARUMAS,19081,158,12,1.0,1.0,1.0,1.8199999999999998,0.227,1.6300000000000001,0,0,0,0,0.01297,0.001,0.25,0.0,0.0,1,1,1.5
1666,MOQUEGUA,MARISCAL NIETO,CARUMAS,19082,6,1,0.7692307692307693,0.27586206896551724,1.0,1.8199999999999998,0.227,1.6300000000000001,1,1,0,0,0.01297,0.024,0.4,0.0,0.0,1,2,0.8
1667,MOQUEGUA,MARISCAL NIETO,CARUMAS,19082,26,3,1.0,1.0,0.5,1.8199999999999998,0.227,1.6300000000000001,1,0,0,0,0.01297,0.0098,0.4,0.0,0.0,1,2,1.0
1668,MOQUEGUA,MARISCAL NIETO,CARUMAS,19082,100,7,0.03314917127071823,1.0,1.0,1.8199999999999998,0.227,1.6300000000000001,1,0,0,0,0.01297,0.012,0.26,0.0,0.0,1,1,1.2
1669,MOQUEGUA,MARISCAL NIETO,CARUMAS,19083,4,1,0.84,0.5121951219512195,1.0,1.8199999999999998,0.227,1.6300000000000001,1,1,0,0,0.01297,0.0042,9.1e-05,0.0,0.0,1,2,2.0
1670,MOQUEGUA,MARISCAL NIETO,CARUMAS,19084,10,2,0.036231884057971016,0.31088082901554404,1.0,1.8199999999999998,0.227,1.6300000000000001,1,1,1,1,0.01297,0.0075,0.32,0.0,0.0,1,1,1.2
1671,MOQUEGUA,MARISCAL NIETO,CARUMAS,19084,12,3,1.0,1.0,1.0,1.8199999999999998,0.227,1.6300000000000001,1,0,0,0,0.01297,0.0225,0.7575757575757575,0.0,0.0,1,1,1.0
1672,MOQUEGUA,MARISCAL NIETO,CUCHUMBAYA,19065,39,6,1.0,1.0,1.0,1.8800000000000001,0.27799999999999997,1.6300000000000001,1,1,1,1,0.01696,0.0055,0.24752475247524758,0.0,0.0,1,1,2.0
1673,MOQUEGUA,MARISCAL NIETO,CUCHUMBAYA,19065,73,11,0.7,0.6363636363636364,0.5,1.8800000000000001,0.27799999999999997,1.6300000000000001,1,0,0,0,0.01696,0.007,0.28,0.0,0.0,1,2,1.5
1674,MOQUEGUA,MARISCAL NIETO,CUCHUMBAYA,19067,45,7,1.0,1.0,1.0,1.8800000000000001,0.27799999999999997,1.6300000000000001,1,1,0,0,0.01696,0.007,0.3,1.0,0.0,1,1,1.5
1675,MOQUEGUA,MARISCAL NIETO,CUCHUMBAYA,19067,57,8,1.0,1.0,0.5,1.8800000000000001,0.27799999999999997,1.6300000000000001,0,0,0,0,0.01696,0.012,0.4,0.0,0.0,1,2,2.5
1676,MOQUEGUA,MARISCAL NIETO,CUCHUMBAYA,19069,41,3,0.9777227722772276,0.8977272727272727,1.0,1.8800000000000001,0.27799999999999997,1.6300000000000001,1,0,0,0,0.01696,0.079,0.8,0.0,0.0,2,1,2.0
1677,MOQUEGUA,MARISCAL NIETO,CUCHUMBAYA,19069,50,5,1.0,1.0,1.0,1.8800000000000001,0.27799999999999997,1.6300000000000001,1,0,0,0,0.01696,0.013,0.28,0.0,0.0,2,1,1.5
1678,MOQUEGUA,MARISCAL NIETO,CUCHUMBAYA,19069,98,10,1.0,1.0,1.0,1.8800000000000001,0.27799999999999997,1.6300000000000001,1,0,0,0,0.01696,0.0055,0.2133333333333333,0.0,0.0,2,1,2.5
1679,MOQUEGUA,MARISCAL NIETO,CUCHUMBAYA,19070,11,2,0.028213166144200632,0.1836734693877551,0.5,1.8800000000000001,0.27799999999999997,1.6300000000000001,1,1,0,0,0.01696,0.0036,0.32,0.0,0.0,1,2,1.5
1680,MOQUEGUA,MARISCAL NIETO,CUCHUMBAYA,19070,24,4,0.6607142857142857,0.18594687232219365,1.0,1.8800000000000001,0.27799999999999997,1.6300000000000001,1,0,0,0,0.01696,0.037,0.4210526315789474,1.0,0.0,1,1,2.2
1681,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,19095,10,1,0.9979423868312756,0.9923273657289002,1.0,1.5699999999999998,0.0,1.6300000000000001,1,1,0,0,0.03535,0.097,2.0,0.0,1.23,1,1,0.8
1682,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,19096,40,5,0.99009900990099,0.9917355371900828,0.9763313609467456,1.5699999999999998,0.0,1.6300000000000001,1,1,1,1,0.03535,0.03,1.3636363636363635,0.0,1.23,1,1,1.6
1683,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,19098,52,4,0.2060221870047544,0.15081206496519722,1.0,1.5699999999999998,0.0,1.6300000000000001,1,0,0,0,0.03535,0.0065,1.5,0.0,1.23,1,2,1.5
1684,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,19101,37,2,1.0,1.0,0.5,1.5699999999999998,0.0,1.6300000000000001,1,1,1,1,0.03535,0.15,1.5,0.0,1.23,1,1,1.0
1685,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,19101,185,12,0.9893992932862192,0.986784140969163,1.0,1.5699999999999998,0.0,1.6300000000000001,1,1,1,1,0.03535,0.07,1.4,0.0,1.23,1,2,0.8
1686,MOQUEGUA,MARISCAL NIETO,SAMEGUA,19093,43,4,0.4761904761904762,0.4114285714285714,1.0,1.58,0.018,1.6300000000000001,1,1,1,1,0.0032,0.004,1.25,0.0,0.03,1,2,1.8
1687,MOQUEGUA,MARISCAL NIETO,SAMEGUA,19094,42,5,0.9523809523809524,0.8205128205128205,1.0,1.58,0.018,1.6300000000000001,1,0,0,0,0.0032,0.028,0.0002,0.0,0.03,1,2,0.8
