,NOMBREDD,NOMBREPV,NOMBREDI,CONGLOMERADO,NSELUA,UA,percentSoldProduction,percentFarmGateIncomes,percentPlantedArea,districtTimeToLimaMarket,districtTimeToProvinceCapitalOfRegion,provinceCapitalToLimaMarket,informalPriceInformation,formalPriceInformation,informalMetereologicalInformation,formalMetereologicalInformation,volumeOfDistrict,soldProduction,yield,associative,pointsOfSale,marketSize,marketChannelDirectedness,farmGatePricePerKg
112,ANCASH,YUNGAY,RANRAHIRCA,8623,4,1,0.8780487804878049,0.4736842105263158,0.4411764705882353,0.792,0.11200000000000003,0.6769999999999999,1,1,0,0,0.001152,0.00144,9.6e-05,0.0,0.0,1,3,1.0
113,ANCASH,YUNGAY,RANRAHIRCA,8623,39,6,1.0,1.0,1.0,0.792,0.11200000000000003,0.6769999999999999,1,0,0,0,0.001152,0.0036,9.6e-05,0.0,0.0,1,3,0.5555555555555556
114,ANCASH,YUNGAY,RANRAHIRCA,8623,67,11,0.3696520250998289,0.17765495459928934,0.17974835230677053,0.792,0.11200000000000003,0.6769999999999999,1,0,0,0,0.001152,0.00648,0.000108,0.0,0.0,1,3,0.6944444444444444
115,ANCASH,YUNGAY,YUNGAY,8577,77,8,0.2436548223350254,0.12284069097888675,0.2127659574468085,0.8099999999999999,0.13,0.6769999999999999,0,0,0,0,0.002592,0.00576,0.9359999999999999,0.0,0.0,1,3,0.5555555555555556
116,ANCASH,YUNGAY,YUNGAY,8577,124,13,0.3333333333333333,0.375,0.2880794701986755,0.8099999999999999,0.13,0.6769999999999999,0,0,0,0,0.002592,0.0036,0.9517241379310346,0.0,0.0,1,3,0.9722222222222224
117,ANCASH,YUNGAY,YUNGAY,8577,131,14,0.5826882477128783,0.4693877551020408,0.5714285714285714,0.8099999999999999,0.13,0.6769999999999999,0,0,0,0,0.002592,0.01656,1.062,0.0,0.0,1,3,0.6944444444444444
118,APURIMAC,ABANCAY,ABANCAY,15029,115,12,0.5459940652818991,0.6109090909090911,0.08069939475453934,1.64,0.0,1.65,0,0,0,0,0.0009585,0.005520000000000001,1.0829166666666667,0.0,3.51,1,4,1.2173913043478262
119,APURIMAC,ABANCAY,ABANCAY,15029,142,14,0.4583333333333333,0.2576112412177986,0.02631578947368421,1.64,0.0,1.65,1,0,0,0,0.0009585,0.001265,1.8975,0.0,3.51,1,4,0.8695652173913043
120,APURIMAC,ABANCAY,ABANCAY,15030,75,11,0.2488888888888889,0.2916666666666667,0.11111111111111112,1.64,0.0,1.65,1,0,0,0,0.0009585,0.0028,0.35,0.0,3.51,1,3,1.5
121,APURIMAC,ABANCAY,CURAHUASI,14995,22,2,0.7894736842105263,0.7142857142857143,0.5335365853658537,1.81,0.16499999999999998,1.65,0,0,0,0,0.021515,0.01725,8.542857142857144e-05,0.0,0.09,2,2,0.8695652173913043
122,APURIMAC,ABANCAY,CURAHUASI,15012,11,1,0.7526881720430108,0.3363363363363364,0.145985401459854,1.81,0.16499999999999998,1.65,1,0,0,0,0.021515,0.0161,1.00625,0.0,0.09,2,3,0.6956521739130435
123,APURIMAC,ABANCAY,CURAHUASI,15012,72,8,0.21428571428571427,0.06338028169014084,0.2112676056338028,1.81,0.16499999999999998,1.65,1,0,1,0,0.021515,0.00345,4.6e-05,0.0,0.09,1,4,0.5217391304347826
124,APURIMAC,ABANCAY,CURAHUASI,15012,118,11,0.09098821109264972,0.028567347521782607,0.03207698476343224,1.81,0.16499999999999998,1.65,1,0,0,0,0.021515,0.02875,1.725,0.0,0.09,2,3,0.3478260869565217
125,APURIMAC,ABANCAY,HUANIPACA,14976,15,2,0.2380952380952381,0.07828810020876828,0.09523809523809526,1.84,0.187,1.65,1,1,0,0,0.05807999999999999,0.003,0.75,0.0,0.0,1,4,1.5
126,APURIMAC,ABANCAY,HUANIPACA,14976,48,7,1.0,1.0,0.9090909090909092,1.84,0.187,1.65,1,0,0,0,0.05807999999999999,0.032,0.64,0.0,0.0,1,4,0.875
127,APURIMAC,ABANCAY,HUANIPACA,14976,55,8,1.0,1.0,1.0,1.84,0.187,1.65,1,0,0,0,0.05807999999999999,0.0128,0.8320000000000001,0.0,0.0,1,3,1.25
128,APURIMAC,ABANCAY,HUANIPACA,14976,69,10,0.5775401069518716,0.4360248447204969,0.5517241379310345,1.84,0.187,1.65,1,0,0,0,0.05807999999999999,0.027000000000000003,0.375,0.0,0.0,2,4,1.3
129,APURIMAC,ABANCAY,HUANIPACA,14983,23,3,1.0,1.0,0.6666666666666666,1.84,0.187,1.65,0,0,0,0,0.05807999999999999,0.009000000000000001,1.5,0.0,0.0,2,2,0.5
130,APURIMAC,ABANCAY,HUANIPACA,14983,27,4,1.0,1.0,1.0,1.84,0.187,1.65,0,0,0,0,0.05807999999999999,0.009000000000000001,1.9393939393939392,0.0,0.0,2,2,0.5
131,APURIMAC,ABANCAY,HUANIPACA,14983,113,14,0.4337899543378995,0.6063829787234043,0.4925373134328359,1.84,0.187,1.65,1,1,1,1,0.05807999999999999,0.038,0.803030303030303,1.0,0.0,2,2,1.2
132,APURIMAC,ABANCAY,LAMBRAMA,15058,69,11,1.0,1.0,0.3,1.73,0.122,1.65,0,0,0,0,2.3e-05,0.00022999999999999998,0.000115,0.0,0.01,1,4,0.8695652173913043
133,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,14781,12,2,0.3902439024390244,0.3478260869565217,0.4545454545454545,1.33,0.312,1.65,1,1,1,1,0.1594035,0.0024,1.28,0.0,1.52,1,3,0.5
134,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,14781,83,13,0.6896551724137931,0.24965325936199725,0.10961614562722596,1.33,0.312,1.65,1,1,0,0,0.1594035,0.032,1.7906137184115525,0.0,1.52,1,3,0.5625
135,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,14781,85,14,1.0,1.0,0.6666666666666666,1.33,0.312,1.65,0,0,0,0,0.1594035,0.0184,7.973333333333334e-05,0.0,1.52,2,1,0.3043478260869565
136,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,14795,6,1,0.8767123287671232,0.44289781714647264,0.4571428571428572,1.33,0.312,1.65,1,0,0,0,0.1594035,0.032,1.5,0.0,1.52,1,3,0.4375
137,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,14795,41,6,0.8928571428571429,0.5362776025236593,0.4677419354838709,1.33,0.312,1.65,0,0,0,0,0.1594035,0.02,0.00010344827586206896,0.0,1.52,1,3,0.425
138,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,14795,120,14,0.9540688966550176,0.7109190887666929,0.5106382978723404,1.33,0.312,1.65,1,1,0,0,0.1594035,0.03822,1.6333333333333335,1.0,1.52,2,1,0.4735740450026164
139,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,14798,3,1,0.7531645569620253,0.5001141291942479,0.3691275167785235,1.33,0.312,1.65,1,1,1,1,0.1594035,0.0476,1.5299999999999998,0.0,1.52,1,3,1.0705882352941176
140,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,14798,56,9,0.8607594936708861,0.8151260504201681,0.8214285714285715,1.33,0.312,1.65,1,1,0,0,0.1594035,0.0289,0.13304347826086954,0.0,1.52,1,3,0.988235294117647
141,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,14798,83,12,1.0,1.0,1.0,1.33,0.312,1.65,1,1,1,1,0.1594035,0.0176,0.0001312280701754386,0.0,1.52,1,3,0.4545454545454545
142,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,14798,91,14,0.7397260273972602,0.7089715536105032,0.5446428571428572,1.33,0.312,1.65,1,1,1,1,0.1594035,0.02565,1.245901639344262,0.0,1.52,1,3,0.5052631578947369
143,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,14799,17,3,1.0,1.0,0.4149377593360996,1.33,0.312,1.65,1,1,0,0,0.1594035,0.011000000000000001,0.75,0.0,1.52,1,3,0.5
144,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,14799,47,6,0.7142857142857143,0.7142857142857143,0.4999999999999999,1.33,0.312,1.65,1,1,0,0,0.1594035,0.018000000000000002,1.8,0.0,1.52,1,2,0.5555555555555556
145,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,14799,83,11,1.0,1.0,0.7936507936507936,1.33,0.312,1.65,1,1,1,1,0.1594035,0.0475,0.95,0.0,1.52,1,3,0.5263157894736842
146,APURIMAC,ANDAHUAYLAS,HUANCARAMA,14678,163,13,1.0,1.0,0.75,1.54,0.102,1.65,0,0,0,0,0.014325,0.006999999999999999,0.07666666666666665,0.0,0.07,1,2,0.48
147,APURIMAC,ANDAHUAYLAS,HUANCARAY,14881,18,2,0.2725220603324441,0.5660377358490566,0.2150537634408602,1.45,0.435,1.65,1,0,0,0,0.04253,0.013280000000000002,0.6225,1.0,0.0,2,1,0.9036144578313252
148,APURIMAC,ANDAHUAYLAS,HUANCARAY,14881,41,4,1.0,1.0,0.2549019607843137,1.45,0.435,1.65,1,0,0,0,0.04253,0.0022,8.46153846153846e-05,0.0,0.0,1,3,0.4545454545454545
149,APURIMAC,ANDAHUAYLAS,HUANCARAY,14881,89,10,1.0,1.0,0.5260115606936416,1.45,0.435,1.65,1,0,0,0,0.04253,0.03822,1.012307692307692,0.0,0.0,1,1,2.4489795918367347
150,APURIMAC,ANDAHUAYLAS,HUANCARAY,14881,109,12,1.0,1.0,0.4166666666666667,1.45,0.435,1.65,0,0,0,0,0.04253,0.0216,0.1728,0.0,0.0,1,3,0.9555555555555556
151,APURIMAC,ANDAHUAYLAS,KAQUIABAMBA,14657,109,11,1.0,1.0,0.0949868073878628,1.47,0.38,1.65,1,1,1,1,0.0010400000000000001,0.0104,1.1555555555555557,0.0,0.0,2,1,0.3461538461538461
152,APURIMAC,ANDAHUAYLAS,KISHUARA,14682,15,2,0.9580838323353292,0.8205128205128205,0.3846153846153846,1.42,0.215,1.65,1,0,0,0,0.072401,0.0184,1.104,0.0,0.0,1,1,0.5217391304347826
153,APURIMAC,ANDAHUAYLAS,KISHUARA,14682,26,4,1.0,1.0,1.0,1.42,0.215,1.65,1,0,0,0,0.072401,0.02576,1.104,0.0,0.0,1,1,0.5217391304347826
154,APURIMAC,ANDAHUAYLAS,KISHUARA,14682,49,7,1.0,1.0,1.0,1.42,0.215,1.65,1,0,0,0,0.072401,0.0184,0.368,0.0,0.0,1,1,0.5217391304347826
155,APURIMAC,ANDAHUAYLAS,KISHUARA,14695,2,1,1.0,1.0,1.0,1.42,0.215,1.65,1,0,0,0,0.072401,0.023,0.184,0.0,0.0,1,1,0.2608695652173913
156,APURIMAC,ANDAHUAYLAS,KISHUARA,14695,13,2,1.0,1.0,1.0,1.42,0.215,1.65,1,0,0,0,0.072401,0.026000000000000002,0.15,0.0,0.0,1,1,0.95
157,APURIMAC,ANDAHUAYLAS,KISHUARA,14695,61,8,1.0,1.0,1.0,1.42,0.215,1.65,1,0,0,0,0.072401,0.023,0.184,0.0,0.0,1,1,0.43478260869565216
158,APURIMAC,ANDAHUAYLAS,KISHUARA,14695,82,10,1.0,1.0,0.8305084745762712,1.42,0.215,1.65,1,0,0,0,0.072401,0.0368,0.00013142857142857146,0.0,0.0,1,1,0.8695652173913043
159,APURIMAC,ANDAHUAYLAS,KISHUARA,14695,89,11,1.0,1.0,1.0,1.42,0.215,1.65,1,0,0,0,0.072401,0.046,8.492307692307692e-05,0.0,0.0,1,1,0.9782608695652174
160,APURIMAC,ANDAHUAYLAS,KISHUARA,14695,92,12,1.0,1.0,1.0,1.42,0.215,1.65,1,0,0,0,0.072401,0.011040000000000001,0.138,0.0,0.0,1,1,0.43478260869565216
161,APURIMAC,ANDAHUAYLAS,KISHUARA,14696,7,3,0.3305785123966942,0.19230769230769232,0.2222222222222222,1.42,0.215,1.65,1,0,0,0,0.072401,0.035,1.1,1.0,0.0,2,2,0.45
162,APURIMAC,ANDAHUAYLAS,KISHUARA,14696,77,9,0.5822981366459627,0.5350553505535055,0.4054054054054054,1.42,0.215,1.65,1,0,0,0,0.072401,0.045,0.996,0.0,0.0,2,3,1.14
163,APURIMAC,ANDAHUAYLAS,KISHUARA,14696,102,11,0.012233112985335462,0.013490725126475549,0.02985074626865672,1.42,0.215,1.65,1,1,0,0,0.072401,0.00161,0.46,0.0,0.0,1,2,0.6956521739130435
164,APURIMAC,ANDAHUAYLAS,PACUCHA,14713,21,4,0.8474576271186439,0.8474576271186439,0.5,1.37,0.303,1.65,1,0,0,0,0.21847800000000003,0.01,0.75,0.0,0.0,1,3,0.5
165,APURIMAC,ANDAHUAYLAS,PACUCHA,14713,89,12,1.0,1.0,0.6,1.37,0.303,1.65,1,1,1,1,0.21847800000000003,0.018000000000000002,1.5,0.0,0.0,1,3,0.5
166,APURIMAC,ANDAHUAYLAS,PACUCHA,14716,47,8,1.0,1.0,1.0,1.37,0.303,1.65,1,1,0,0,0.21847800000000003,0.0064,1.6,0.0,0.0,1,2,0.5625
167,APURIMAC,ANDAHUAYLAS,PACUCHA,14716,78,11,1.0,1.0,0.7500000000000001,1.37,0.303,1.65,0,0,0,0,0.21847800000000003,0.0235,1.2499999999999998,0.0,0.0,1,2,0.5
168,APURIMAC,ANDAHUAYLAS,PACUCHA,14722,8,1,0.8735164462529671,0.7013321873657069,0.4457142857142857,1.37,0.303,1.65,1,1,1,1,0.21847800000000003,0.02576,1.321025641025641,1.0,0.0,2,2,1.2173913043478262
169,APURIMAC,ANDAHUAYLAS,PACUCHA,14722,24,2,0.9590469099032016,0.8888888888888888,0.5212765957446809,1.37,0.303,1.65,1,1,1,1,0.21847800000000003,0.0322,1.2204081632653059,1.0,0.0,2,1,0.9565217391304348
170,APURIMAC,ANDAHUAYLAS,PACUCHA,14722,49,5,0.33167495854063017,0.17059994313335228,0.14893617021276595,1.37,0.303,1.65,1,1,1,1,0.21847800000000003,0.023,1.1077551020408165,0.0,0.0,2,2,0.5217391304347826
171,APURIMAC,ANDAHUAYLAS,PACUCHA,14722,66,7,0.6245353159851301,0.5153374233128835,0.2473227944926058,1.37,0.303,1.65,1,1,1,1,0.21847800000000003,0.03864,0.9863917525773196,0.0,0.0,2,2,0.43478260869565216
172,APURIMAC,ANDAHUAYLAS,PACUCHA,14722,108,11,1.0,1.0,1.0,1.37,0.303,1.65,1,0,0,0,0.21847800000000003,0.0046,1.4253521126760564,0.0,0.0,1,2,0.9565217391304348
173,APURIMAC,ANDAHUAYLAS,PACUCHA,14724,2,1,0.5522388059701493,0.6080910240202275,0.3689320388349514,1.37,0.303,1.65,1,0,0,0,0.21847800000000003,0.0333,0.13026315789473686,0.0,0.0,1,2,0.43333333333333335
174,APURIMAC,ANDAHUAYLAS,PACUCHA,14724,13,3,0.4698795180722892,0.4986707178123813,0.22641509433962265,1.37,0.303,1.65,1,1,1,1,0.21847800000000003,0.0117,1.0,0.0,0.0,2,1,1.1222222222222222
175,APURIMAC,ANDAHUAYLAS,PACUCHA,14724,100,12,1.0,1.0,0.625,1.37,0.303,1.65,1,0,0,0,0.21847800000000003,0.0192,1.6,0.0,0.0,1,2,0.7083333333333334
176,APURIMAC,ANDAHUAYLAS,PACUCHA,14724,126,14,0.375,0.2307692307692308,0.3846153846153846,1.37,0.303,1.65,1,1,0,0,0.21847800000000003,0.0138,0.7666666666666668,0.0,0.0,2,1,0.2608695652173913
177,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,14751,11,2,1.0,1.0,0.5714285714285714,1.34,0.303,1.65,1,0,0,0,0.166757,0.005520000000000001,0.1104,0.0,0.0,1,3,0.43478260869565216
178,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,14751,28,3,1.0,1.0,0.819672131147541,1.34,0.303,1.65,1,0,0,0,0.166757,0.005520000000000001,0.138,0.0,0.0,1,4,0.32608695652173914
179,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,14751,33,4,0.7389558232931727,0.5714285714285714,0.2,1.34,0.303,1.65,1,0,0,0,0.166757,0.046,2.208,0.0,0.0,1,1,0.8695652173913043
180,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,14751,36,5,1.0,1.0,0.9230769230769232,1.34,0.303,1.65,1,0,0,0,0.166757,0.026680000000000002,0.10733333333333332,0.0,0.0,1,1,1.4130434782608696
181,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,14751,55,7,1.0,1.0,0.6666666666666666,1.34,0.303,1.65,1,0,0,0,0.166757,0.03312,0.4968,0.0,0.0,1,1,0.8695652173913043
182,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,14751,105,12,0.9302325581395348,0.7299270072992701,0.4,1.34,0.303,1.65,1,0,0,0,0.166757,0.0276,0.2576,1.0,0.0,1,1,0.6521739130434783
183,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,14751,114,13,0.9696969696969696,0.8888888888888888,0.3333333333333333,1.34,0.303,1.65,1,0,0,0,0.166757,0.0184,0.276,0.0,0.0,1,1,0.5434782608695652
184,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,14751,118,14,1.0,1.0,0.3333333333333333,1.34,0.303,1.65,1,0,0,0,0.166757,0.0046,0.092,0.0,0.0,1,1,0.5434782608695652
185,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,14755,6,1,1.0,1.0,1.0,1.34,0.303,1.65,1,0,0,0,0.166757,0.016,1.0,0.0,0.0,1,2,0.45
186,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,14755,26,5,0.6904487917146145,0.7619047619047619,0.4629629629629629,1.34,0.303,1.65,1,1,0,0,0.166757,0.03,1.8,0.0,0.0,2,2,0.8
187,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,14755,32,6,1.0,1.0,0.2631578947368421,1.34,0.303,1.65,0,0,0,0,0.166757,0.027999999999999997,1.72,0.0,0.0,1,1,0.32
188,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,14755,57,10,0.8613264427217916,0.8007590132827325,0.3333333333333333,1.34,0.303,1.65,0,0,0,0,0.166757,0.025,1.32,0.0,0.0,1,2,0.6752
189,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,14755,63,12,1.0,1.0,1.0,1.34,0.303,1.65,1,0,0,0,0.166757,0.048,1.0265700483091789,0.0,0.0,1,2,1.01
190,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,14755,76,14,1.0,1.0,1.0,1.34,0.303,1.65,0,0,0,0,0.166757,0.042,2.72,0.0,0.0,1,2,1.46
191,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,14758,65,8,0.8148148148148148,0.8148148148148148,0.4975124378109452,1.34,0.303,1.65,1,0,0,0,0.166757,0.02024,0.1242,0.0,0.0,1,1,0.8695652173913043
192,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,14758,76,10,0.14634146341463414,0.18604651162790686,0.16666666666666666,1.34,0.303,1.65,1,0,0,0,0.166757,0.011040000000000001,0.552,0.0,0.0,1,1,0.6956521739130435
193,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,14758,101,13,0.5,0.5,0.5,1.34,0.303,1.65,1,0,0,0,0.166757,0.0092,0.184,0.0,0.0,1,1,0.5217391304347826
194,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,14762,50,6,1.0,1.0,1.0,1.34,0.303,1.65,1,0,0,0,0.166757,0.015,1.4673913043478262,0.0,0.0,1,2,0.52
195,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,14762,69,9,1.0,1.0,1.0,1.34,0.303,1.65,1,0,0,0,0.166757,0.00285,0.33,0.0,0.0,1,2,1.4035087719298245
196,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,14762,88,10,0.29411764705882354,0.4166666666666667,0.5,1.34,0.303,1.65,0,0,0,0,0.166757,0.002,0.11,0.0,0.0,1,2,0.45
197,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,14762,93,11,1.0,1.0,1.0,1.34,0.303,1.65,0,0,0,0,0.166757,0.027999999999999997,1.1047619047619048,0.0,0.0,1,2,0.45
198,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,14762,100,12,0.503693754197448,0.4511278195488722,0.35714285714285715,1.34,0.303,1.65,1,0,0,0,0.166757,0.03,1.68,0.0,0.0,1,2,0.48
199,APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,14842,2,1,0.4209344745334643,0.2307692307692308,0.18248175182481752,1.26,0.373,1.65,1,1,1,1,0.1252165,0.03,0.000184,0.0,0.02,1,2,0.5
200,APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,14842,10,2,1.0,1.0,0.6666666666666666,1.26,0.373,1.65,1,1,0,0,0.1252165,0.005,0.115,0.0,0.02,1,3,0.45
201,APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,14842,96,12,1.0,1.0,1.0,1.26,0.373,1.65,0,0,0,0,0.1252165,0.0104,0.17600000000000002,1.0,0.02,1,2,0.9
202,APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,14842,105,14,1.0,1.0,0.9090909090909092,1.26,0.373,1.65,1,1,1,1,0.1252165,0.025,0.16,0.0,0.02,1,2,0.72
203,APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,14848,33,4,1.0,1.0,0.6666666666666666,1.26,0.373,1.65,0,0,0,0,0.1252165,0.006999999999999999,0.2,0.0,0.02,1,1,1.0
204,APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,14848,102,12,0.7335907335907336,0.5,0.2307692307692308,1.26,0.373,1.65,1,0,0,0,0.1252165,0.0095,0.15577777777777774,0.0,0.02,2,1,2.2584541062801935
205,APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,14857,64,8,1.0,1.0,0.9794319294809012,1.26,0.373,1.65,0,0,0,0,0.1252165,0.015,0.095,0.0,0.02,1,1,0.8
206,APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,14857,94,10,1.0,1.0,0.8674698795180723,1.26,0.373,1.65,1,0,0,0,0.1252165,0.001955,0.1996527777777777,0.0,0.02,1,2,0.7979539641943734
207,APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,14857,118,13,1.0,1.0,0.7142857142857143,1.26,0.373,1.65,1,0,0,0,0.1252165,0.02875,0.000115,0.0,0.02,2,1,0.43478260869565216
208,APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,14865,2,1,0.3333333333333333,0.2653061224489796,0.1111111111111111,1.26,0.373,1.65,1,0,0,0,0.1252165,0.012,0.26,0.0,0.02,1,1,1.2000000000000002
209,APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,14865,18,4,1.0,1.0,1.0,1.26,0.373,1.65,1,0,0,0,0.1252165,0.015,0.35,0.0,0.02,1,1,1.0
210,APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,14865,36,6,1.0,1.0,0.5,1.26,0.373,1.65,1,0,0,0,0.1252165,0.00945,0.2828,0.0,0.02,1,1,1.0217391304347827
211,APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,14865,65,11,1.0,1.0,1.0,1.26,0.373,1.65,1,0,0,0,0.1252165,0.0042,0.192,0.0,0.02,1,1,1.0
212,APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,14865,67,12,1.0,1.0,1.0,1.26,0.373,1.65,1,0,0,0,0.1252165,0.031439999999999996,0.3136,0.0,0.02,1,1,1.7947826086956522
213,APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,14870,20,2,0.2450765864332604,0.13043478260869565,0.0554561717352415,1.26,0.373,1.65,0,0,0,0,0.1252165,0.00056,0.1935483870967742,0.0,0.02,1,2,0.8035714285714286
214,APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,14870,24,3,0.17647058823529413,0.2432432432432433,0.17627677100494235,1.26,0.373,1.65,1,1,1,1,0.1252165,0.015,1.355140186915888,0.0,0.02,1,2,1.08
215,APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,14870,27,4,1.0,1.0,1.0,1.26,0.373,1.65,0,0,0,0,0.1252165,0.0135,0.225,0.0,0.02,2,3,0.5444444444444444
216,APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,14870,58,8,0.8108108108108109,0.726962457337884,0.5,1.26,0.373,1.65,1,1,1,1,0.1252165,0.0138,0.1533333333333333,0.0,0.02,1,2,2.161352657004831
217,APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,14870,64,9,1.0,1.0,0.28968713789107764,1.26,0.373,1.65,0,0,0,0,0.1252165,0.008,0.22,0.0,0.02,1,3,1.0
218,APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,14870,74,10,0.4615384615384616,0.3499709808473593,0.19857029388403494,1.26,0.373,1.65,0,0,0,0,0.1252165,0.012,0.34,0.0,0.02,1,1,0.99
219,APURIMAC,ANDAHUAYLAS,TALAVERA,14812,129,14,1.0,1.0,0.4746835443037976,1.31,0.33299999999999996,1.65,1,1,1,1,0.137992,0.016,1.6,0.0,0.32,2,2,0.5
220,APURIMAC,ANDAHUAYLAS,TALAVERA,14823,59,6,0.9806776813217586,0.9272727272727272,0.4941599281221923,1.31,0.33299999999999996,1.65,1,0,0,0,0.137992,0.017509999999999998,0.00011704545454545454,0.0,0.32,1,3,0.4368932038834951
221,APURIMAC,ANDAHUAYLAS,TALAVERA,14823,65,7,0.4160775600888709,0.26414479047774336,0.08317214700193422,1.31,0.33299999999999996,1.65,1,1,1,1,0.137992,0.0206,1.4372093023255814,0.0,0.32,1,2,0.7864077669902912
222,APURIMAC,ANDAHUAYLAS,TALAVERA,14823,121,11,0.876098786102972,0.7291110263258299,0.625,1.31,0.33299999999999996,1.65,1,0,0,0,0.137992,0.031395,0.1472,0.0,0.32,2,1,0.6086956521739131
223,APURIMAC,ANDAHUAYLAS,TALAVERA,14823,122,12,0.17126900403350914,0.2359108781127129,0.9433962264150944,1.31,0.33299999999999996,1.65,1,1,1,1,0.137992,0.00828,0.000138,0.0,0.32,1,4,1.0869565217391304
224,APURIMAC,ANDAHUAYLAS,TALAVERA,14825,68,6,1.0,1.0,0.2,1.31,0.33299999999999996,1.65,0,0,0,0,0.137992,0.0023,0.138,0.0,0.32,1,3,0.5217391304347826
225,APURIMAC,ANDAHUAYLAS,TALAVERA,14825,72,7,1.0,1.0,1.0,1.31,0.33299999999999996,1.65,1,0,0,0,0.137992,0.0144,1.6,0.0,0.32,1,2,1.0
226,APURIMAC,ANDAHUAYLAS,TALAVERA,14829,30,2,1.0,1.0,0.25,1.31,0.33299999999999996,1.65,1,1,1,1,0.137992,0.0045,1.8,0.0,0.32,1,3,0.5
227,APURIMAC,ANDAHUAYLAS,TALAVERA,14829,90,5,1.0,1.0,0.7352941176470589,1.31,0.33299999999999996,1.65,1,0,0,0,0.137992,0.036000000000000004,0.9,0.0,0.32,1,2,0.5
228,APURIMAC,ANDAHUAYLAS,TALAVERA,14838,26,4,1.0,1.0,0.4094827586206896,1.31,0.33299999999999996,1.65,1,1,1,1,0.137992,0.028875,1.2894736842105263,0.0,0.32,2,1,1.1428571428571428
229,APURIMAC,ANDAHUAYLAS,TALAVERA,14838,28,5,0.6296296296296297,0.477124183006536,0.5806451612903226,1.31,0.33299999999999996,1.65,1,1,0,0,0.137992,0.03128,1.5333333333333332,0.0,0.32,2,2,0.7826086956521738
230,APURIMAC,ANDAHUAYLAS,TALAVERA,14838,44,7,0.1266220461685562,0.09930527176134042,0.13744075829383884,1.31,0.33299999999999996,1.65,1,1,1,1,0.137992,0.00927,1.4206896551724142,0.0,0.32,1,2,0.5242718446601942
